Instance,Algorithme,Seed,Score,NbPertubations,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,55,1888,9,100000,27.452000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,56,1810,6,100000,31.564000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,56,1863,9,100000,28.939000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,57,1874,6,100000,26.954000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,57,1864,9,100000,24.644000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,58,1903,6,100000,24.452000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,58,1887,9,100000,27.271000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,59,1866,6,100000,27.060000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,59,1888,9,100000,28.148000
instances/atsp_rand_60_100.txt,iterated_local_search_first_improver_2opt,50,2278,6,100000,41.999000
instances/atsp_rand_60_100.txt,iterated_local_search_first_improver_2opt,50,2277,9,100000,30.445000
instances/atsp_rand_60_100.txt,iterated_local_search_first_improver_2opt,51,2217,6,100000,37.509000
instances/atsp_rand_60_100.txt,iterated_local_search_first_improver_2opt,51,2213,9,100000,38.716000
instances/atsp_rand_60_100.txt,iterated_local_search_first_improver_2opt,52,2316,6,100000,42.798000
instances/atsp_rand_60_100.txt,iterated_local_search_first_improver_2opt,52,2366,9,100000,37.221000
