Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_70_55.txt,first_improver_swap_descente,55,500,8.183000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,56,537,6.082000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,57,463,9.554000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,58,490,9.149000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,59,488,13.440000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,50,486,934.285000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,51,472,721.422000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,52,430,695.344000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,53,471,777.192000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,54,488,754.058000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,55,523,965.997000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,56,499,795.187000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,57,499,862.788000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,58,550,827.834000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,59,485,771.970000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,50,961,23.861000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,51,878,18.305000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,52,1131,18.087000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,53,1045,16.816000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,54,964,20.654000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,55,953,21.242000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,56,1017,24.514000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,57,1140,23.327000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,58,1035,17.192000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,59,860,30.367000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,50,860,44.838000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,51,796,56.589000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,52,876,34.000000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,53,810,35.235000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,54,770,41.021000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,55,780,45.740000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,56,812,47.785000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,57,841,47.639000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,58,754,35.493000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,59,841,38.018000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,50,1032,613.744000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,51,977,409.727000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,52,882,396.344000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,53,869,520.926000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,54,1039,455.137000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,55,875,642.579000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,56,969,492.194000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,57,833,559.780000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,58,962,539.911000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,59,841,434.807000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,50,1228,19.966000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,51,1169,22.179000
