Instance,Algorithme,Seed,Score,Lambda,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_70_100.txt,sampled_walk_2opt,58,3951,5,100000,600.915000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,58,3284,9,100000,329.722000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,59,3406,5,100000,651.992000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,59,3340,9,100000,306.610000
instances/atsp_rand_80_70.txt,sampled_walk_swap,50,3280,5,100000,786.344000
instances/atsp_rand_80_70.txt,sampled_walk_swap,50,2946,9,100000,415.050000
instances/atsp_rand_80_70.txt,sampled_walk_swap,51,3226,5,100000,797.790000
instances/atsp_rand_80_70.txt,sampled_walk_swap,51,3335,9,100000,437.764000
instances/atsp_rand_80_70.txt,sampled_walk_swap,52,3099,5,100000,898.753000
instances/atsp_rand_80_70.txt,sampled_walk_swap,52,3127,9,100000,393.593000
instances/atsp_rand_80_70.txt,sampled_walk_swap,53,3058,5,100000,776.472000
instances/atsp_rand_80_70.txt,sampled_walk_swap,53,2899,9,100000,424.785000
instances/atsp_rand_80_70.txt,sampled_walk_swap,54,3335,5,100000,839.188000
instances/atsp_rand_80_70.txt,sampled_walk_swap,54,3061,9,100000,416.951000
instances/atsp_rand_80_70.txt,sampled_walk_swap,55,3313,5,100000,781.071000
instances/atsp_rand_80_70.txt,sampled_walk_swap,55,3217,9,100000,411.187000
instances/atsp_rand_80_70.txt,sampled_walk_swap,56,3023,5,100000,825.888000
instances/atsp_rand_80_70.txt,sampled_walk_swap,56,2971,9,100000,424.113000
instances/atsp_rand_80_70.txt,sampled_walk_swap,57,3227,5,100000,804.348000
instances/atsp_rand_80_70.txt,sampled_walk_swap,57,3248,9,100000,413.164000
instances/atsp_rand_80_70.txt,sampled_walk_swap,58,3108,5,100000,820.634000
instances/atsp_rand_80_70.txt,sampled_walk_swap,58,2949,9,100000,429.421000
instances/atsp_rand_80_70.txt,sampled_walk_swap,59,3307,5,100000,831.657000
instances/atsp_rand_80_70.txt,sampled_walk_swap,59,3196,9,100000,450.439000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,50,3187,5,100000,780.026000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,50,3209,9,100000,414.604000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,51,3104,5,100000,835.257000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,51,3090,9,100000,429.907000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,52,3122,5,100000,958.472000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,52,2741,9,100000,421.210000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,53,3387,5,100000,858.151000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,53,3109,9,100000,451.975000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,54,3344,5,100000,843.089000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,54,3134,9,100000,431.862000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,55,3096,5,100000,867.099000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,55,3077,9,100000,465.553000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,56,3144,5,100000,969.340000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,56,3056,9,100000,472.463000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,57,3430,5,100000,843.881000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,57,3327,9,100000,443.793000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,58,3300,5,100000,851.720000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,58,3204,9,100000,454.341000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,59,3180,5,100000,927.675000
instances/atsp_rand_80_70.txt,sampled_walk_2opt,59,3141,9,100000,470.575000
instances/atsp_rand_80_100.txt,sampled_walk_swap,50,4419,5,100000,863.336000
instances/atsp_rand_80_100.txt,sampled_walk_swap,50,4234,9,100000,442.461000
instances/atsp_rand_80_100.txt,sampled_walk_swap,51,4408,5,100000,837.455000
instances/atsp_rand_80_100.txt,sampled_walk_swap,51,4132,9,100000,426.254000
instances/atsp_rand_80_100.txt,sampled_walk_swap,52,4377,5,100000,804.126000
instances/atsp_rand_80_100.txt,sampled_walk_swap,52,4373,9,100000,413.336000
instances/atsp_rand_80_100.txt,sampled_walk_swap,53,4279,5,100000,807.765000
instances/atsp_rand_80_100.txt,sampled_walk_swap,53,4408,9,100000,417.993000
instances/atsp_rand_80_100.txt,sampled_walk_swap,54,3986,5,100000,808.969000
instances/atsp_rand_80_100.txt,sampled_walk_swap,54,3993,9,100000,463.266000
instances/atsp_rand_80_100.txt,sampled_walk_swap,55,3934,5,100000,914.394000
instances/atsp_rand_80_100.txt,sampled_walk_swap,55,3813,9,100000,437.967000
instances/atsp_rand_80_100.txt,sampled_walk_swap,56,4216,5,100000,814.824000
instances/atsp_rand_80_100.txt,sampled_walk_swap,56,4019,9,100000,415.293000
instances/atsp_rand_80_100.txt,sampled_walk_swap,57,4026,5,100000,805.524000
instances/atsp_rand_80_100.txt,sampled_walk_swap,57,4016,9,100000,429.739000
instances/atsp_rand_80_100.txt,sampled_walk_swap,58,4247,5,100000,826.423000
instances/atsp_rand_80_100.txt,sampled_walk_swap,58,3835,9,100000,447.171000
instances/atsp_rand_80_100.txt,sampled_walk_swap,59,4470,5,100000,859.379000
instances/atsp_rand_80_100.txt,sampled_walk_swap,59,4265,9,100000,447.764000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,50,4305,5,100000,1014.350000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,50,3926,9,100000,460.705000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,51,4317,5,100000,842.724000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,51,3321,9,100000,449.838000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,52,4291,5,100000,812.806000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,52,3368,9,100000,415.246000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,53,4187,5,100000,873.741000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,53,3942,9,100000,446.563000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,54,3958,5,100000,778.605000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,54,3849,9,100000,426.884000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,55,4026,5,100000,914.053000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,55,4116,9,100000,472.258000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,56,4424,5,100000,860.444000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,56,4096,9,100000,435.534000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,57,4111,5,100000,843.348000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,57,4061,9,100000,438.284000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,58,4112,5,100000,856.130000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,58,3444,9,100000,463.075000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,59,4451,5,100000,862.244000
instances/atsp_rand_80_100.txt,sampled_walk_2opt,59,4254,9,100000,467.995000
