Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_70_55.txt,first_improver_swap_descente,58,490,0.369000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,59,488,0.582000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,50,486,51.009000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,51,472,41.092000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,52,430,42.551000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,53,471,49.731000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,54,488,45.681000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,55,523,52.719000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,56,499,45.663000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,57,499,47.429000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,58,550,46.801000
instances/atsp_rand_70_55.txt,worst_improver_swap_descente,59,485,41.998000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,50,961,14.721000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,51,878,11.926000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,52,1131,10.493000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,53,1045,10.348000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,54,964,11.898000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,55,953,12.038000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,56,1017,14.450000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,57,1140,14.422000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,58,1035,10.252000
instances/atsp_rand_70_55.txt,best_improver_2opt_descente,59,860,14.127000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,50,860,25.915000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,51,796,32.045000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,52,876,19.862000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,53,810,20.517000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,54,770,24.121000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,55,780,26.469000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,56,812,28.679000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,57,841,26.946000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,58,754,20.251000
instances/atsp_rand_70_55.txt,first_improver_2opt_descente,59,841,20.523000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,50,1032,411.157000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,51,977,312.428000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,52,882,300.504000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,53,869,408.003000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,54,1039,354.577000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,55,875,474.381000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,56,969,368.199000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,57,833,415.389000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,58,962,400.507000
instances/atsp_rand_70_55.txt,worst_improver_2opt_descente,59,841,318.189000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,50,1121,3.450000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,51,1196,4.431000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,52,1192,6.011000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,53,1127,8.159000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,54,1268,8.666000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,55,1221,5.141000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,56,1231,4.854000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,57,1200,3.233000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,58,1057,5.687000
instances/atsp_rand_70_100.txt,best_improver_swap_descente,59,1249,4.561000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,50,1084,0.618000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,51,1319,0.304000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,52,1220,0.359000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,53,1245,0.537000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,54,1296,0.645000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,55,1281,0.500000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,56,1212,0.510000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,57,1231,0.301000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,58,1301,0.388000
instances/atsp_rand_70_100.txt,first_improver_swap_descente,59,1172,0.439000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,50,1237,64.375000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,51,1153,75.305000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,52,1248,80.686000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,53,1190,72.571000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,54,1238,67.914000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,55,1253,77.461000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,56,1258,68.950000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,57,1250,60.979000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,58,1303,90.274000
instances/atsp_rand_70_100.txt,worst_improver_swap_descente,59,1305,63.342000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,50,2131,10.610000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,51,2085,9.973000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,52,2271,14.234000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,53,2129,11.187000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,54,2216,10.594000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,55,2059,13.763000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,56,1878,12.649000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,57,2066,10.952000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,58,2310,10.002000
instances/atsp_rand_70_100.txt,best_improver_2opt_descente,59,2235,8.839000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,50,1886,22.457000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,51,1752,23.358000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,52,1810,20.232000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,53,1544,29.588000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,54,1897,17.369000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,55,1849,23.424000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,56,1977,17.555000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,57,1736,27.401000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,58,1763,19.482000
instances/atsp_rand_70_100.txt,first_improver_2opt_descente,59,1763,19.653000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,50,2198,430.105000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,51,2082,522.371000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,52,1975,620.835000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,53,2260,440.669000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,54,2041,432.377000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,55,2044,451.787000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,56,2124,384.524000
instances/atsp_rand_70_100.txt,worst_improver_2opt_descente,57,2163,288.474000
