Instance,Algorithme,Seed,Score,NbPertubations,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,53,528,9,1000000,179.284000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,54,543,6,1000000,173.109000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,54,610,9,1000000,173.069000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,55,573,6,1000000,166.317000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,55,555,9,1000000,166.887000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,56,584,6,1000000,176.074000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,56,520,9,1000000,200.537000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,57,610,6,1000000,193.797000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,57,575,9,1000000,193.254000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,58,485,6,1000000,200.234000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,58,522,9,1000000,183.953000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,59,541,6,1000000,171.637000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,59,541,9,1000000,167.730000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,50,1085,6,1000000,220.782000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,50,1064,9,1000000,212.582000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,51,1080,6,1000000,210.566000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,51,1051,9,1000000,215.180000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,52,1019,6,1000000,210.308000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,52,1044,9,1000000,215.994000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,53,1094,6,1000000,210.264000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,53,1201,9,1000000,209.901000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,54,1069,6,1000000,216.342000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,54,1073,9,1000000,216.834000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,55,1009,6,1000000,227.536000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,55,1027,9,1000000,242.215000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,56,1001,6,1000000,264.718000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,56,1056,9,1000000,237.844000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,57,1075,6,1000000,246.566000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,57,1015,9,1000000,235.620000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,58,1099,6,1000000,233.651000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,58,989,9,1000000,249.577000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,59,1046,6,1000000,242.823000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,59,1020,9,1000000,233.140000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,50,806,6,1000000,196.651000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,50,789,9,1000000,194.988000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,51,814,6,1000000,218.997000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,51,814,9,1000000,209.853000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,52,804,6,1000000,203.794000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,52,774,9,1000000,196.777000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,53,785,6,1000000,197.673000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,53,851,9,1000000,208.547000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,54,809,6,1000000,208.713000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,54,809,9,1000000,200.513000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,55,813,6,1000000,200.325000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,55,771,9,1000000,197.008000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,56,862,6,1000000,232.284000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,56,794,9,1000000,202.164000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,57,801,6,1000000,196.782000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,57,801,9,1000000,196.288000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,58,837,6,1000000,197.403000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,58,824,9,1000000,204.998000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,59,844,6,1000000,202.254000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,59,800,9,1000000,196.606000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,50,996,6,1000000,227.593000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,50,1028,9,1000000,225.371000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,51,1058,6,1000000,245.373000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,51,1054,9,1000000,251.639000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,52,999,6,1000000,240.304000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,52,965,9,1000000,237.640000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,53,1054,6,1000000,233.679000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,53,1021,9,1000000,239.618000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,54,1025,6,1000000,230.811000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,54,976,9,1000000,233.573000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,55,1035,6,1000000,231.427000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,55,1109,9,1000000,231.384000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,56,992,6,1000000,249.731000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,56,992,9,1000000,241.398000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,57,1019,6,1000000,237.426000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,57,1019,9,1000000,232.296000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,58,999,6,1000000,230.946000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,58,974,9,1000000,245.240000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,59,941,6,1000000,238.236000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,59,1010,9,1000000,235.329000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,50,793,6,1000000,193.275000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,50,845,9,1000000,191.563000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,51,823,6,1000000,205.781000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,51,829,9,1000000,200.914000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,52,813,6,1000000,197.914000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,52,813,9,1000000,193.872000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,53,832,6,1000000,189.898000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,53,793,9,1000000,201.663000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,54,795,6,1000000,201.718000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,54,793,9,1000000,203.528000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,55,817,6,1000000,204.102000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,55,805,9,1000000,199.558000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,56,801,6,1000000,210.300000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,56,831,9,1000000,208.788000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,57,851,6,1000000,200.995000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,57,822,9,1000000,196.331000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,58,823,6,1000000,198.326000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,58,801,9,1000000,208.138000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,59,803,6,1000000,204.241000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,59,803,9,1000000,215.678000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,50,2223,6,1000000,236.667000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,50,2372,9,1000000,222.292000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,51,2509,6,1000000,232.983000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,51,2272,9,1000000,229.506000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,52,2247,6,1000000,228.542000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,52,2251,9,1000000,226.678000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,53,2221,6,1000000,223.534000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,53,2413,9,1000000,245.503000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,54,2224,6,1000000,233.090000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,54,2479,9,1000000,228.843000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,55,2270,6,1000000,231.779000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,55,2322,9,1000000,232.714000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,56,2389,6,1000000,238.865000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,56,2411,9,1000000,234.128000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,57,2294,6,1000000,229.344000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,57,2225,9,1000000,225.031000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,58,2447,6,1000000,219.041000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,58,2378,9,1000000,233.046000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,59,2563,6,1000000,226.868000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,59,2293,9,1000000,219.976000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,50,1937,6,1000000,190.089000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,50,1853,9,1000000,194.255000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,51,1868,6,1000000,206.730000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,51,1868,9,1000000,201.948000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,52,1907,6,1000000,201.514000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,52,1924,9,1000000,198.190000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,53,1879,6,1000000,192.431000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,53,1879,9,1000000,201.834000
